time,user_domain,computer,process_name,event_type
2587,C2257$@DOM1,C2257,P4,End
2587,C2335$@DOM1,C2335,P7,End
2587,C2335$@DOM1,C2335,P7,Start
2587,C2379$@DOM1,C2379,P5,Start
2587,C2582$@DOM1,C2582,P16,Start
2587,C2957$@DOM1,C2957,P13,Start
2587,C2957$@DOM1,C2957,P14,Start
2587,C553$@DOM1,C553,P25,End
2587,C553$@DOM1,C553,P25,Start
2587,C553$@DOM1,C553,P5,End
2587,C553$@DOM1,C553,P5,Start
2587,C674$@DOM1,C674,P13,Start
2587,C674$@DOM1,C674,P14,Start
2587,C674$@DOM1,C674,P9,Start
2587,C983$@DOM1,C983,P16,Start
2587,LOCAL SERVICE@C2254,C2254,P18,End
2587,LOCAL SERVICE@C2254,C2254,P18,Start
2587,LOCAL SERVICE@C2254,C2254,P5,End
2587,LOCAL SERVICE@C2379,C2379,P22,End
2587,LOCAL SERVICE@C2379,C2379,P22,Start
2587,LOCAL SERVICE@C2379,C2379,P5,End
2587,U137@C1673,C1673,P25,End
2587,U192@DOM1,C84,P34,End
2587,U192@DOM1,C84,P34,Start
2587,U323@DOM1,C1553,P53,End
2588,C101$@DOM1,C101,P25,End
2588,C101$@DOM1,C101,P5,End
2588,C1386$@DOM1,C1386,P16,Start
2588,C1457$@DOM1,C1457,P16,Start
2588,C1486$@DOM1,C1486,P16,Start
2588,C1692$@DOM1,C1692,P61,End
2588,C1692$@DOM1,C1692,P62,End
2588,C1692$@DOM1,C1692,P62,Start
2588,C1692$@DOM1,C1692,P64,End
2588,C1692$@DOM1,C1692,P64,Start
2588,C1726$@DOM1,C1726,P101,Start
2588,C1863$@DOM1,C1863,P59,Start
2588,C192$@DOM1,C192,P16,Start
2588,C236$@DOM1,C236,P12,Start
2588,C236$@DOM1,C236,P5,Start
2588,C2679$@DOM1,C2679,P96,End
2588,C280$@DOM1,C280,P16,End
2588,C2971$@DOM1,C2971,P16,Start
2588,C30$@DOM1,C30,P16,Start
2588,C3309$@DOM1,C3309,P16,Start
2588,C634$@DOM1,C634,P16,End
2588,C769$@DOM1,C769,P16,Start
2588,C891$@DOM1,C891,P16,Start
2588,C965$@DOM1,C965,P5,Start
2588,U22@DOM1,C965,P98,Start
2588,U67@C35,C35,P59,End
2588,U67@C35,C35,P59,Start
2589,C1158$@DOM1,C1158,P16,Start
2589,C1427$@DOM1,C1427,P16,Start
2589,C1442$@DOM1,C1442,P16,Start
2589,C1669$@DOM1,C1669,P21,Start
2589,C1669$@DOM1,C1669,P57,Start
2589,C1826$@DOM1,C1826,P25,End
2589,C1826$@DOM1,C1826,P25,Start
2589,C1961$@DOM1,C1961,P5,Start
2589,C2089$@DOM1,C2089,P7,Start
2589,C2148$@DOM1,C2148,P50,Start
2589,C2535$@DOM1,C2535,P16,Start
2589,C288$@DOM4,C288,P16,Start
2589,C301$@DOM1,C301,P16,Start
2589,C406$@DOM1,C406,P16,Start
2589,C523$@DOM1,C523,P25,End
2589,C523$@DOM1,C523,P5,End
2589,C553$@DOM1,C553,P25,End
2589,C553$@DOM1,C553,P5,End
2589,C679$@DOM1,C679,P14,Start
2589,C795$@DOM1,C795,P16,End
2589,C832$@DOM1,C832,P16,End
2589,LOCAL SERVICE@C1961,C1961,P22,End
2589,LOCAL SERVICE@C1961,C1961,P22,Start
2589,LOCAL SERVICE@C1961,C1961,P5,End
2589,U174@DOM1,C774,P34,Start
2589,U32@DOM1,C815,P28,Start
2589,U65@C1669,C1669,P21,End
2589,U65@C1669,C1669,P21,Start
2589,U65@C1669,C1669,P56,End
2589,U65@C1669,C1669,P56,Start
2589,U65@C1669,C1669,P57,End
2589,U65@C1669,C1669,P58,End
2589,U65@C1669,C1669,P58,Start
2590,C1821$@DOM1,C1821,P46,End
2590,C2757$@DOM1,C2757,P16,Start
2590,C3037$@DOM1,C3037,P16,End
2590,C454$@DOM1,C454,P16,Start
2590,C775$@DOM1,C775,P16,Start
2590,C887$@DOM1,C887,P16,Start
2590,U149@DOM1,C2377,P188,Start
2591,C1061$@DOM1,C1061,P16,Start
2591,C1351$@DOM1,C1351,P16,Start
2591,C1368$@DOM1,C1368,P16,Start
2591,C1638$@DOM1,C1638,P16,End
2591,C2089$@DOM1,C2089,P5,Start
2591,C2377$@DOM1,C2377,P13,End
2591,C245$@DOM1,C245,P16,Start
2591,C2596$@DOM1,C2596,P16,Start
2591,C2751$@DOM1,C2751,P16,Start
2591,C2865$@DOM1,C2865,P9,Start
2591,C310$@DOM1,C310,P9,End
2591,C3599$@DOM1,C3599,P25,Start
2591,C387$@DOM1,C387,P173,Start
2591,C5143$@DOM1,C5143,P25,Start
2591,C555$@DOM1,C555,P25,Start
2591,C555$@DOM1,C555,P5,Start
2591,C623$@DOM1,C623,P16,Start
2591,C639$@DOM1,C639,P9,End
2591,C714$@DOM1,C714,P16,Start
2591,C73$@DOM1,C73,P16,Start
2591,LOCAL SERVICE@C2377,C2377,P14,End
2591,NETWORK SERVICE@C585,C585,P9,End
2591,U149@DOM1,C2377,P188,End
2591,U149@DOM1,C2377,P192,End
2591,U149@DOM1,C2377,P192,Start
2591,U149@DOM1,C2377,P193,End
2591,U149@DOM1,C2377,P193,Start
2591,U149@DOM1,C2377,P196,End
2591,U149@DOM1,C2377,P196,Start
2591,U185@DOM1,C3188,P198,End
2591,U185@DOM1,C3188,P198,Start
2591,U78@DOM1,C1727,P67,End
2592,C1311$@DOM1,C1311,P16,Start
2592,C1624$@DOM1,C1624,P50,End
2592,C1624$@DOM1,C1624,P50,Start
2592,C1717$@DOM1,C1717,P16,Start
2592,C1845$@DOM1,C1845,P16,Start
2592,C1993$@DOM1,C1993,P5,Start
2592,C236$@DOM1,C236,P12,Start
2592,C236$@DOM1,C236,P5,Start
2592,C260$@DOM1,C260,P16,Start
2592,C2701$@DOM1,C2701,P16,Start
2592,C2724$@DOM1,C2724,P16,Start
2592,C2796$@DOM1,C2796,P16,Start
2592,C2971$@DOM1,C2971,P16,End
2592,C3309$@DOM1,C3309,P16,End
2592,LOCAL SERVICE@C1993,C1993,P17,End
2592,LOCAL SERVICE@C1993,C1993,P17,Start
2592,LOCAL SERVICE@C1993,C1993,P18,End
2592,LOCAL SERVICE@C1993,C1993,P18,Start
2592,LOCAL SERVICE@C1993,C1993,P5,End
2592,U67@C1723,C1723,P59,End
2592,U67@C1723,C1723,P59,Start
2593,C1355$@DOM1,C1355,P16,Start
2593,C136$@DOM1,C136,P16,Start
2593,C1511$@DOM1,C1511,P16,Start
2593,C1677$@DOM1,C1677,P16,Start
2593,C1964$@DOM1,C1964,P5,Start
2593,C2245$@DOM1,C2245,P119,Start
2593,C2582$@DOM1,C2582,P16,End
2593,C2826$@DOM1,C2826,P16,Start
2593,C2854$@DOM1,C2854,P16,Start
2593,C512$@DOM1,C512,P16,Start
2593,C523$@DOM1,C523,P27,End
2593,C523$@DOM1,C523,P5,End
2593,C802$@DOM1,C802,P59,Start
2593,C842$@DOM1,C842,P16,Start
2593,U117@DOM1,C1964,P25,Start
2593,U137@C3244,C3244,P25,End
2593,U137@C3244,C3244,P25,Start
2594,C1022$@DOM1,C1022,P16,Start
2594,C1076$@DOM1,C1076,P16,Start
2594,C1165$@DOM1,C1165,P25,Start
2594,C1165$@DOM1,C1165,P5,Start
2594,C1302$@DOM1,C1302,P16,Start
2594,C1646$@DOM1,C1646,P119,Start
2594,C1847$@DOM1,C1847,P25,Start
2594,C1964$@DOM1,C1964,P9,Start
2594,C2046$@DOM1,C2046,P21,End
2594,C2046$@DOM1,C2046,P21,Start
2594,C2046$@DOM1,C2046,P41,End
2594,C2046$@DOM1,C2046,P54,End
2594,C236$@DOM1,C236,P12,Start
2594,C236$@DOM1,C236,P5,Start
2594,C2489$@DOM1,C2489,P140,End
2594,C3374$@DOM1,C3374,P13,Start
2594,C367$@DOM1,C367,P16,Start
2594,C444$@DOM1,C444,P21,Start
2594,C778$@DOM1,C778,P13,Start
2594,C778$@DOM1,C778,P14,Start
2594,C792$@DOM1,C792,P16,Start
2594,C834$@DOM1,C834,P16,Start
2594,C986$@DOM1,C986,P175,Start
2594,NETWORK SERVICE@C2418,C2418,P9,End
2594,U117@DOM1,C1964,P25,End
2594,U117@DOM1,C1964,P5,End
2595,C1382$@DOM1,C1382,P5,Start
2595,C1432$@DOM1,C1432,P54,Start
2595,C1654$@DOM1,C1654,P21,Start
2595,C1686$@DOM1,C1686,P16,Start
2595,C1788$@DOM1,C1788,P16,Start
2595,C2057$@DOM1,C2057,P5,Start
2595,C245$@DOM1,C245,P16,End
2595,C2622$@DOM1,C2622,P16,Start
2595,C2820$@DOM1,C2820,P16,Start
2595,C288$@DOM4,C288,P16,End
2595,C314$@DOM1,C314,P13,Start
2595,C314$@DOM1,C314,P14,Start
2595,C3199$@DOM1,C3199,P16,Start
2595,C4740$@DOM1,C4740,P25,Start
2595,C702$@DOM1,C702,P13,Start
2595,C702$@DOM1,C702,P14,Start
2595,C811$@DOM1,C811,P16,Start
2595,C995$@DOM1,C995,P16,Start
2595,LOCAL SERVICE@C1382,C1382,P22,End
2595,LOCAL SERVICE@C1382,C1382,P22,Start
2595,LOCAL SERVICE@C1382,C1382,P5,End
2595,LOCAL SERVICE@C2057,C2057,P22,End
2595,LOCAL SERVICE@C2057,C2057,P22,Start
2595,LOCAL SERVICE@C2057,C2057,P5,End
2595,U169@C1646,C1646,P119,End
2596,C1216$@DOM1,C1216,P16,Start
2596,C1240$@DOM1,C1240,P91,Start
2596,C236$@DOM1,C236,P103,Start
2596,C236$@DOM1,C236,P5,Start
2596,C2668$@DOM1,C2668,P16,Start
2596,C2670$@DOM1,C2670,P16,Start
2596,C3599$@DOM1,C3599,P25,End
2596,C5143$@DOM1,C5143,P25,End
2596,C588$@DOM1,C588,P16,Start
2596,LOCAL SERVICE@C2390,C2390,P8,End
2596,NETWORK SERVICE@C2646,C2646,P9,End
2596,U67@C1723,C1723,P59,End
2596,U67@C1723,C1723,P59,Start
2597,C1432$@DOM1,C1432,P54,End
2597,C1624$@DOM1,C1624,P50,End
2597,C1624$@DOM1,C1624,P50,Start
2597,C1691$@DOM1,C1691,P9,Start
2597,C1863$@DOM1,C1863,P59,End
2597,C20$@DOM1,C20,P16,Start
2597,C2148$@DOM1,C2148,P191,End
2597,C2148$@DOM1,C2148,P191,Start
2597,C2148$@DOM1,C2148,P21,End
2597,C2148$@DOM1,C2148,P21,Start
2597,C2148$@DOM1,C2148,P50,End
2597,C2148$@DOM1,C2148,P50,Start
2597,C2148$@DOM1,C2148,P54,Start
2597,C2148$@DOM1,C2148,P86,End
2597,C2148$@DOM1,C2148,P86,Start
2597,C2855$@DOM1,C2855,P16,Start
2597,C361$@DOM1,C361,P16,Start
2597,C514$@DOM1,C514,P16,Start
2597,C553$@DOM1,C553,P25,End
2597,C553$@DOM1,C553,P5,End
2597,C672$@DOM1,C672,P16,Start
2597,C815$@DOM1,C815,P30,End
2597,C815$@DOM1,C815,P30,Start
2597,C89$@DOM1,C89,P16,Start
2597,C952$@DOM1,C952,P16,Start
2597,U32@DOM1,C815,P28,End
2597,U32@DOM1,C815,P29,End
2597,U32@DOM1,C815,P29,Start
2598,C1022$@DOM1,C1022,P16,End
2598,C1160$@DOM1,C1160,P16,Start
2598,C131$@DOM1,C131,P16,Start
2598,C1592$@DOM1,C1592,P16,Start
2598,C2342$@DOM1,C2342,P16,Start
2598,C241$@DOM1,C241,P16,Start
2598,C2758$@DOM1,C2758,P16,Start
2598,C285$@DOM1,C285,P16,Start
2598,C765$@DOM1,C765,P145,Start
2598,C765$@DOM1,C765,P5,End
2598,C765$@DOM1,C765,P5,Start
2598,C765$@DOM1,C765,P56,End
2598,C765$@DOM1,C765,P56,Start
2598,C765$@DOM1,C765,P9,Start
2598,C855$@DOM1,C855,P16,Start
2598,C959$@DOM1,C959,P16,Start
2598,C973$@DOM1,C973,P16,Start
2598,U185@DOM1,C3188,P198,End
2599,C1098$@DOM1,C1098,P25,Start
2599,C1098$@DOM1,C1098,P5,Start
2599,C1179$@DOM1,C1179,P16,Start
2599,C1301$@DOM1,C1301,P16,Start
2599,C1326$@DOM1,C1326,P51,Start
2599,C1348$@DOM1,C1348,P16,Start
2599,C1355$@DOM1,C1355,P16,End
2599,C136$@DOM1,C136,P16,End
2599,C1531$@DOM1,C1531,P16,Start
2599,C168$@DOM1,C168,P16,Start
2599,C1933$@DOM1,C1933,P21,End
2599,C1933$@DOM1,C1933,P21,Start
2599,C1933$@DOM1,C1933,P244,End
2599,C1933$@DOM1,C1933,P244,Start
2599,C1933$@DOM1,C1933,P269,End
2599,C1933$@DOM1,C1933,P269,Start
2599,C1933$@DOM1,C1933,P56,Start
2599,C1933$@DOM1,C1933,P58,End
2599,C1933$@DOM1,C1933,P58,Start
2599,C220$@DOM1,C220,P16,Start
2599,C2559$@DOM1,C2559,P16,Start
2599,C474$@DOM1,C474,P16,Start
2599,C84$@DOM1,C84,P16,Start
2599,NETWORK SERVICE@C2901,C2901,P9,End
2599,U169@C2245,C2245,P119,End
2600,C1157$@DOM1,C1157,P16,Start
2600,C1159$@DOM1,C1159,P16,Start
2600,C1302$@DOM1,C1302,P16,End
2600,C1488$@DOM1,C1488,P16,Start
2600,C1495$@DOM1,C1495,P42,Start
2600,C2014$@DOM1,C2014,P25,Start
2600,C236$@DOM1,C236,P12,Start
2600,C236$@DOM1,C236,P5,Start
2600,C2816$@DOM1,C2816,P16,Start
2600,C3127$@DOM1,C3127,P16,Start
2600,C3374$@DOM1,C3374,P14,Start
2600,C721$@DOM1,C721,P16,Start
2600,C834$@DOM1,C834,P16,End
2600,C874$@DOM1,C874,P16,Start
2600,C876$@DOM1,C876,P16,Start
2600,U174@DOM1,C152,P34,Start
2600,U190@DOM1,C1280,P130,Start
2600,U190@DOM1,C1280,P363,Start
2601,C1045$@DOM1,C1045,P13,End
2601,C1045$@DOM1,C1045,P14,End
2601,C1407$@DOM1,C1407,P16,Start
2601,C1654$@DOM1,C1654,P21,End
2601,C1654$@DOM1,C1654,P21,Start
2601,C1654$@DOM1,C1654,P54,End
2601,C1654$@DOM1,C1654,P54,Start
2601,C1893$@DOM1,C1893,P50,Start
2601,C2057$@DOM1,C2057,P16,Start
2601,C2085$@DOM1,C2085,P9,End
2601,C3156$@DOM1,C3156,P16,Start
2601,C3199$@DOM1,C3199,P16,End
2601,C408$@DOM1,C408,P16,Start
2601,C440$@DOM1,C440,P16,Start
2601,C514$@DOM1,C514,P16,End
2601,C577$@DOM1,C577,P16,Start
2601,C610$@DOM1,C610,P16,Start
2601,C89$@DOM1,C89,P16,End
2601,C988$@DOM1,C988,P25,End
2601,C988$@DOM1,C988,P25,Start
2601,C988$@DOM1,C988,P5,End
2601,C988$@DOM1,C988,P5,Start
2602,C1085$@DOM1,C1085,P25,End
2602,C1085$@DOM1,C1085,P25,Start
2602,C1085$@DOM1,C1085,P5,End
2602,C1085$@DOM1,C1085,P5,Start
2602,C1085$@DOM1,C1085,P9,Start
2602,C12$@DOM1,C12,P16,Start
2602,C1224$@DOM1,C1224,P16,Start
2602,C1624$@DOM1,C1624,P50,End
2602,C1624$@DOM1,C1624,P50,Start
2602,C1847$@DOM1,C1847,P25,End
2602,C2046$@DOM1,C2046,P21,End
2602,C2046$@DOM1,C2046,P21,Start
2602,C2046$@DOM1,C2046,P86,End
2602,C2046$@DOM1,C2046,P86,Start
2602,C2148$@DOM1,C2148,P138,End
2602,C2148$@DOM1,C2148,P138,Start
2602,C2148$@DOM1,C2148,P21,End
2602,C2148$@DOM1,C2148,P21,Start
2602,C2148$@DOM1,C2148,P54,End
2602,C241$@DOM1,C241,P16,End
2602,C241$@DOM1,C241,P5,Start
2602,C2655$@DOM1,C2655,P9,End
2602,C2796$@DOM1,C2796,P25,Start
2602,C2796$@DOM1,C2796,P5,Start
2602,C3276$@DOM1,C3276,P47,Start
2602,C340$@DOM1,C340,P16,Start
2602,C3810$@DOM1,C3810,P9,End
2602,C4740$@DOM1,C4740,P25,End
2602,C651$@DOM1,C651,P14,Start
2602,C70$@DOM1,C70,P16,Start
2602,C765$@DOM1,C765,P5,End
2602,C765$@DOM1,C765,P5,Start
2602,C765$@DOM1,C765,P56,End
2602,C765$@DOM1,C765,P56,Start
2602,C805$@DOM1,C805,P16,Start
2602,LOCAL SERVICE@C241,C241,P17,End
2602,LOCAL SERVICE@C241,C241,P17,Start
2602,LOCAL SERVICE@C241,C241,P18,End
2602,LOCAL SERVICE@C241,C241,P18,Start
2602,LOCAL SERVICE@C241,C241,P5,End
2602,U38@DOM1,C968,P34,Start
2603,C1007$@DOM1,C1007,P9,End
2603,C1089$@DOM1,C1089,P5,Start
2603,C1185$@DOM1,C1185,P16,Start
2603,C134$@DOM1,C134,P9,End
2603,C1398$@DOM1,C1398,P16,Start
2603,C1418$@DOM1,C1418,P16,Start
2603,C1432$@DOM1,C1432,P142,Start
2603,C1432$@DOM1,C1432,P9,Start
2603,C1567$@DOM1,C1567,P5,Start
2603,C1707$@DOM1,C1707,P60,End
2603,C1707$@DOM1,C1707,P60,Start
2603,C1707$@DOM1,C1707,P63,End
2603,C1707$@DOM1,C1707,P63,Start
2603,C2115$@DOM1,C2115,P9,End
2603,C239$@DOM1,C239,P16,Start
2603,C2855$@DOM1,C2855,P16,End
2603,C3538$@DOM1,C3538,P44,Start
2603,C60$@DOM1,C60,P16,Start
2603,C695$@DOM1,C695,P16,Start
2603,LOCAL SERVICE@C1089,C1089,P17,End
2603,LOCAL SERVICE@C1089,C1089,P17,Start
2603,LOCAL SERVICE@C1089,C1089,P5,End
2603,LOCAL SERVICE@C1567,C1567,P22,End
2603,LOCAL SERVICE@C1567,C1567,P22,Start
2603,LOCAL SERVICE@C1567,C1567,P5,End
2603,LOCAL SERVICE@C316,C316,P90,Start
2603,U185@DOM1,C3188,P198,Start
2604,C1042$@DOM1,C1042,P5,Start
2604,C1153$@DOM1,C1153,P47,End
2604,C1502$@DOM1,C1502,P16,Start
2604,C1532$@DOM1,C1532,P59,Start
2604,C1693$@DOM1,C1693,P16,Start
2604,C1723$@DOM1,C1723,P59,End
2604,C1723$@DOM1,C1723,P59,Start
2604,C1933$@DOM1,C1933,P21,End
2604,C1933$@DOM1,C1933,P21,Start
2604,C1933$@DOM1,C1933,P244,End
2604,C1933$@DOM1,C1933,P244,Start
2604,C1933$@DOM1,C1933,P269,End
2604,C1933$@DOM1,C1933,P269,Start
2604,C1933$@DOM1,C1933,P56,End
2604,C1933$@DOM1,C1933,P56,Start
2604,C1933$@DOM1,C1933,P58,End
2604,C1933$@DOM1,C1933,P58,Start
2604,C2342$@DOM1,C2342,P16,End
2604,C236$@DOM1,C236,P12,Start
2604,C236$@DOM1,C236,P5,Start
2604,C2496$@DOM1,C2496,P47,Start
2604,C2616$@DOM1,C2616,P16,Start
2604,C2759$@DOM1,C2759,P16,Start
2604,C364$@DOM1,C364,P16,Start
2604,C411$@DOM1,C411,P16,Start
2604,C444$@DOM1,C444,P21,Start
2604,C5$@DOM1,C5,P91,Start
2604,C76$@DOM1,C76,P16,Start
2604,C968$@DOM1,C968,P16,Start
2604,LOCAL SERVICE@C1042,C1042,P22,End
2604,LOCAL SERVICE@C1042,C1042,P22,Start
2604,LOCAL SERVICE@C1042,C1042,P5,End
2604,U67@C1933,C1933,P59,End
2604,U67@C1933,C1933,P59,Start
2604,U67@C822,C822,P59,Start
2605,C1089$@DOM1,C1089,P5,Start
2605,C1164$@DOM1,C1164,P16,Start
2605,C1196$@DOM1,C1196,P16,Start
2605,C1348$@DOM1,C1348,P16,End
2605,C136$@DOM1,C136,P25,End
2605,C136$@DOM1,C136,P25,Start
2605,C136$@DOM1,C136,P5,End
2605,C136$@DOM1,C136,P5,Start
2605,C1363$@DOM1,C1363,P25,Start
2605,C1363$@DOM1,C1363,P5,Start
2605,C1432$@DOM1,C1432,P142,End
2605,C1501$@DOM1,C1501,P16,Start
2605,C1883$@DOM1,C1883,P5,Start
2605,C1883$@DOM1,C1883,P99,Start
2605,C2014$@DOM1,C2014,P25,End
2605,C2233$@DOM1,C2233,P25,Start
2605,C2819$@DOM1,C2819,P16,Start
2605,C299$@DOM1,C299,P16,Start
2605,C3130$@DOM1,C3130,P16,Start
2605,C320$@DOM1,C320,P16,Start
2605,C486$@DOM1,C486,P5,Start
2605,C499$@DOM1,C499,P16,Start
2605,C802$@DOM1,C802,P59,Start
2605,C84$@DOM1,C84,P16,End
2605,LOCAL SERVICE@C1089,C1089,P18,End
2605,LOCAL SERVICE@C1089,C1089,P18,Start
2605,LOCAL SERVICE@C1089,C1089,P5,End
2605,LOCAL SERVICE@C486,C486,P22,End
2605,LOCAL SERVICE@C486,C486,P22,Start
2605,LOCAL SERVICE@C486,C486,P5,End
2605,LOCAL SERVICE@C500,C500,P22,Start
2606,C1157$@DOM1,C1157,P16,End
2606,C1347$@DOM1,C1347,P16,Start
2606,C1637$@DOM1,C1637,P16,Start
2606,C1883$@DOM1,C1883,P100,Start
2606,C1883$@DOM1,C1883,P21,Start
2606,C1883$@DOM1,C1883,P5,Start
2606,C1883$@DOM1,C1883,P99,Start
2606,C2170$@DOM1,C2170,P16,Start
2606,C224$@DOM1,C224,P16,Start
2606,C236$@DOM1,C236,P12,Start
2606,C236$@DOM1,C236,P5,Start
2606,C2777$@DOM1,C2777,P16,Start
2606,C3127$@DOM1,C3127,P16,End
2606,C491$@DOM1,C491,P16,Start
2606,C5843$@DOM1,C5843,P16,Start
2606,C754$@DOM1,C754,P16,Start
2606,C765$@DOM1,C765,P5,End
2606,C765$@DOM1,C765,P5,Start
2606,C765$@DOM1,C765,P56,End
2606,C765$@DOM1,C765,P56,Start
2606,C861$@DOM1,C861,P16,Start
2606,C970$@DOM1,C970,P16,Start
2606,C994$@DOM1,C994,P16,Start
2607,C1624$@DOM1,C1624,P21,End
2607,C1624$@DOM1,C1624,P21,Start
2607,C1624$@DOM1,C1624,P50,End
2607,C1624$@DOM1,C1624,P50,Start
2607,C1624$@DOM1,C1624,P86,End
2607,C1624$@DOM1,C1624,P86,Start
2607,C1733$@DOM1,C1733,P16,Start
2607,C1752$@DOM1,C1752,P59,End
2607,C1752$@DOM1,C1752,P59,Start
2607,C1826$@DOM1,C1826,P8,Start
2607,C2057$@DOM1,C2057,P16,End
2607,C2148$@DOM1,C2148,P41,End
2607,C2148$@DOM1,C2148,P41,Start
2607,C2405$@DOM1,C2405,P16,Start
2607,C266$@DOM1,C266,P16,Start
2607,C2837$@DOM1,C2837,P16,Start
2607,C3156$@DOM1,C3156,P16,End
2607,C486$@DOM1,C486,P5,Start
2607,C60$@DOM1,C60,P16,End
2607,C856$@DOM1,C856,P16,Start
2607,C908$@DOM1,C908,P16,Start
2607,C942$@DOM1,C942,P16,Start
2607,C978$@DOM1,C978,P52,Start
2607,C988$@DOM1,C988,P25,Start
2607,C988$@DOM1,C988,P5,Start
2607,LOCAL SERVICE@C1826,C1826,P184,Start
2607,LOCAL SERVICE@C486,C486,P17,End
2607,LOCAL SERVICE@C486,C486,P17,Start
2607,LOCAL SERVICE@C486,C486,P18,End
2607,LOCAL SERVICE@C486,C486,P18,Start
2607,LOCAL SERVICE@C486,C486,P5,End
2607,NETWORK SERVICE@C2490,C2490,P9,End
2608,C1139$@DOM1,C1139,P5,Start
2608,C1402$@DOM1,C1402,P16,Start
2608,C1493$@DOM1,C1493,P16,Start
2608,C1507$@DOM1,C1507,P16,Start
2608,C1625$@DOM1,C1625,P16,Start
2608,C1654$@DOM1,C1654,P21,End
2608,C1654$@DOM1,C1654,P21,Start
2608,C1654$@DOM1,C1654,P54,End
2608,C1654$@DOM1,C1654,P54,Start
2608,C1703$@DOM1,C1703,P25,End
2608,C1703$@DOM1,C1703,P25,Start
2608,C1707$@DOM1,C1707,P60,End
2608,C1707$@DOM1,C1707,P60,Start
2608,C1707$@DOM1,C1707,P63,Start
2608,C1802$@DOM1,C1802,P16,Start
2608,C1883$@DOM1,C1883,P100,End
2608,C1883$@DOM1,C1883,P100,Start
2608,C1883$@DOM1,C1883,P21,End
2608,C1883$@DOM1,C1883,P21,Start
2608,C1883$@DOM1,C1883,P5,End
2608,C1883$@DOM1,C1883,P5,Start
2608,C1883$@DOM1,C1883,P99,End
2608,C1883$@DOM1,C1883,P99,Start
2608,C2809$@DOM1,C2809,P16,Start
2608,C410$@DOM1,C410,P16,Start
2608,C473$@DOM1,C473,P9,End
2608,C805$@DOM1,C805,P16,End
2608,LOCAL SERVICE@C1139,C1139,P18,End
2608,LOCAL SERVICE@C1139,C1139,P18,Start
2608,LOCAL SERVICE@C1139,C1139,P22,End
2608,LOCAL SERVICE@C1139,C1139,P22,Start
2608,LOCAL SERVICE@C1139,C1139,P5,End
2608,LOCAL SERVICE@C1826,C1826,P184,End
2608,U154@C398,C398,P59,Start
2609,C1428$@DOM1,C1428,P16,Start
2609,C1883$@DOM1,C1883,P100,End
2609,C1883$@DOM1,C1883,P100,Start
2609,C1883$@DOM1,C1883,P21,End
2609,C1883$@DOM1,C1883,P21,Start
2609,C1883$@DOM1,C1883,P5,End
2609,C1883$@DOM1,C1883,P99,End
2609,C2782$@DOM1,C2782,P16,Start
2609,C3130$@DOM1,C3130,P16,End
2609,C38$@DOM1,C38,P16,Start
2609,C4761$@DOM1,C4761,P44,End
2609,C4761$@DOM1,C4761,P44,Start
2609,C492$@DOM1,C492,P21,End
2609,C492$@DOM1,C492,P21,Start
2609,C492$@DOM1,C492,P66,End
2609,C492$@DOM1,C492,P66,Start
2609,C525$@DOM1,C525,P13,Start
2609,C525$@DOM1,C525,P14,Start
2609,C758$@DOM1,C758,P16,Start
2609,C951$@DOM1,C951,P16,Start
2609,C955$@DOM1,C955,P16,Start
2609,U137@C3414,C3414,P25,Start
2609,U154@C398,C398,P59,End
2609,U185@DOM1,C3188,P198,End
2609,U185@DOM1,C3188,P198,Start
2610,C1067$@DOM1,C1067,P16,Start
2610,C1139$@DOM1,C1139,P5,Start
2610,C1238$@DOM1,C1238,P16,Start
2610,C1404$@DOM1,C1404,P16,Start
2610,C1692$@DOM1,C1692,P61,Start
2610,C1750$@DOM1,C1750,P25,Start
2610,C1847$@DOM1,C1847,P25,Start
2610,C1893$@DOM1,C1893,P21,End
2610,C1893$@DOM1,C1893,P21,Start
2610,C1893$@DOM1,C1893,P50,End
2610,C1893$@DOM1,C1893,P50,Start
2610,C1893$@DOM1,C1893,P86,End
2610,C1893$@DOM1,C1893,P86,Start
2610,C1953$@DOM1,C1953,P13,Start
2610,C1953$@DOM1,C1953,P14,Start
2610,C1953$@DOM1,C1953,P9,Start
2610,C2233$@DOM1,C2233,P25,End
2610,C2233$@DOM1,C2233,P25,Start
2610,C236$@DOM1,C236,P12,Start
2610,C236$@DOM1,C236,P5,Start
2610,C2777$@DOM1,C2777,P16,End
2610,C2980$@DOM1,C2980,P124,End
2610,C3538$@DOM1,C3538,P44,End
2610,C4118$@DOM1,C4118,P9,Start
2610,C492$@DOM1,C492,P21,End
2610,C492$@DOM1,C492,P21,Start
2610,C492$@DOM1,C492,P64,End
2610,C492$@DOM1,C492,P64,Start
2610,C492$@DOM1,C492,P66,End
2610,C492$@DOM1,C492,P66,Start
2610,C492$@DOM1,C492,P81,Start
2610,C76$@DOM1,C76,P16,End
2610,LOCAL SERVICE@C1139,C1139,P17,End
2610,LOCAL SERVICE@C1139,C1139,P17,Start
2610,LOCAL SERVICE@C1139,C1139,P5,End
2611,C1319$@DOM1,C1319,P5,Start
2611,C1433$@DOM1,C1433,P16,Start
2611,C15$@DOM1,C15,P13,Start
2611,C15$@DOM1,C15,P14,Start
2611,C1570$@DOM1,C1570,P5,Start
2611,C188$@DOM1,C188,P16,Start
2611,C1883$@DOM1,C1883,P100,End
2611,C1883$@DOM1,C1883,P100,Start
