time,duration,src_computer,src_port,dst_computer,dst_port,protocol,packet_count,byte_count
3287,61,C4123,,C5720,445.0,6,5,371
3287,9,C1340,,C787,,6,3,144
3288,0,C100,,C5721,445.0,6,1,46
3288,0,C1001,,C5721,445.0,6,1,46
3288,0,C1001,,C5721,445.0,6,1,46
3288,0,C1019,,C5721,445.0,6,1,46
3288,0,C1020,,C5721,445.0,6,1,46
3288,0,C1027,,C5721,445.0,6,1,46
3288,0,C1032,,C5721,445.0,6,1,46
3288,0,C1037,,C5721,445.0,6,1,46
3288,0,C1040,,C5721,445.0,6,1,46
3288,0,C1051,,C5721,445.0,6,1,46
3288,0,C1051,,C5721,445.0,6,1,46
3288,0,C1058,,C5721,445.0,6,1,46
3288,0,C106,,C5721,445.0,6,1,46
3288,0,C1062,,C5721,445.0,6,1,46
3288,0,C1065,139.0,C2784,,6,1,48
3288,0,C1065,445.0,C2784,,6,27,3757
3288,0,C1082,,C5721,445.0,6,1,46
3288,0,C1101,,C5721,445.0,6,1,46
3288,0,C1105,,C5721,445.0,6,1,46
3288,0,C1110,,C5721,445.0,6,1,46
3288,0,C1116,,C5721,445.0,6,1,46
3288,0,C1116,,C5721,445.0,6,1,46
3288,0,C1136,,C5721,445.0,6,1,46
3288,0,C1145,,C5721,445.0,6,1,46
3288,0,C11573,111.0,C5736,,17,1,56
3288,0,C117,,C5721,445.0,6,1,46
3288,0,C1178,,C5721,445.0,6,1,46
3288,0,C1194,,C5721,445.0,6,1,46
3288,0,C12,,C5721,445.0,6,1,46
3288,0,C1209,,C5721,445.0,6,1,46
3288,0,C1218,,C5721,445.0,6,1,46
3288,0,C1228,,C5721,445.0,6,1,46
3288,0,C1230,137.0,C4174,137.0,17,2,156
3288,0,C1230,138.0,C586,138.0,17,1,207
3288,0,C1230,,C586,389.0,17,1,193
3288,0,C1240,,C5721,445.0,6,1,46
3288,0,C1246,,C5721,445.0,6,1,46
3288,0,C126,,C5721,445.0,6,1,46
3288,0,C1304,,C5721,445.0,6,1,46
3288,0,C1304,,C5721,445.0,6,1,46
3288,0,C1307,,C5721,445.0,6,1,46
3288,0,C1310,,C5721,445.0,6,1,46
3288,0,C1315,,C5721,445.0,6,1,46
3288,0,C1344,,C5721,445.0,6,1,46
3288,0,C1364,,C5721,445.0,6,1,46
3288,0,C1366,,C5721,445.0,6,1,46
3288,0,C1368,,C5721,445.0,6,1,46
3288,0,C1375,,C5721,445.0,6,1,46
3288,0,C1403,,C5721,445.0,6,1,46
3288,0,C1411,,C5721,445.0,6,1,46
3288,0,C1411,,C5721,445.0,6,1,46
3288,0,C15,,C5721,445.0,6,1,46
3288,0,C150,,C5721,445.0,6,1,46
3288,0,C150,,C5721,445.0,6,1,46
3288,0,C150,,C5721,445.0,6,1,46
3288,0,C1520,,C5721,445.0,6,1,46
3288,0,C1539,,C5721,445.0,6,1,46
3288,0,C1544,,C5721,445.0,6,1,46
3288,0,C1553,,C5721,445.0,6,1,46
3288,0,C1568,,C5721,445.0,6,1,46
3288,0,C1574,,C5721,445.0,6,1,46
3288,0,C1578,,C5721,445.0,6,1,46
3288,0,C15930,,C1685,,6,6,1696
3288,0,C1650,,C5721,445.0,6,1,46
3288,0,C1685,,C15930,,6,4,373
3288,0,C1734,,C5721,445.0,6,1,46
3288,0,C17377,,C5721,445.0,6,1,52
3288,0,C1823,,C1971,445.0,6,1,52
3288,0,C1825,,C5721,445.0,6,1,46
3288,0,C1882,,C5721,445.0,6,1,46
3288,0,C1971,445.0,C1823,,6,1,46
3288,0,C1991,,C5721,445.0,6,1,46
3288,0,C2047,,C5721,445.0,6,1,46
3288,0,C2047,,C5721,445.0,6,1,46
3288,0,C2086,,C5721,445.0,6,1,46
3288,0,C2161,,C5721,445.0,6,1,46
3288,0,C218,,C5721,445.0,6,1,46
3288,0,C2188,,C529,389.0,17,1,108
3288,0,C2188,,C529,389.0,17,1,80
3288,0,C2209,,C5721,445.0,6,1,46
3288,0,C2209,,C5721,445.0,6,1,46
3288,0,C2263,,C5721,445.0,6,1,46
3288,0,C2300,,C5721,445.0,6,1,46
3288,0,C235,,C5721,445.0,6,1,46
3288,0,C2372,,C5721,445.0,6,1,46
3288,0,C256,,C5721,445.0,6,1,46
3288,0,C2602,,C5721,445.0,6,1,46
3288,0,C2633,,C5721,445.0,6,1,46
3288,0,C2633,,C5721,445.0,6,1,46
3288,0,C268,,C5721,445.0,6,1,46
3288,0,C269,,C5721,445.0,6,1,46
3288,0,C27137,,C5721,445.0,6,1,46
3288,0,C2724,,C5721,445.0,6,1,46
3288,0,C2748,,C5721,445.0,6,1,46
3288,0,C2784,,C1065,139.0,6,2,94
3288,0,C2784,,C1065,445.0,6,28,7221
3288,0,C2784,,C467,88.0,6,6,2022
3288,0,C289,,C5721,445.0,6,1,46
3288,0,C2890,,C5721,445.0,6,1,46
3288,0,C2968,,C5721,445.0,6,1,46
3288,0,C304,,C5721,445.0,6,1,46
3288,0,C3112,,C5721,445.0,6,1,46
3288,0,C317,,C5721,445.0,6,1,46
3288,0,C3223,,C5721,445.0,6,1,46
3288,0,C3279,,C5721,445.0,6,1,46
3288,0,C333,,C5721,445.0,6,1,46
3288,0,C3387,,C5721,445.0,6,1,46
3288,0,C344,,C5721,445.0,6,1,46
3288,0,C3546,,C5721,445.0,6,1,46
3288,0,C3784,,C5721,445.0,6,1,46
3288,0,C3784,,C5721,445.0,6,1,46
3288,0,C381,,C5721,445.0,6,1,46
3288,0,C381,,C5721,445.0,6,1,46
3288,0,C390,,C5721,445.0,6,1,46
3288,0,C412,,C5721,445.0,6,1,46
3288,0,C4174,137.0,C1230,137.0,17,2,180
3288,0,C4217,,C5721,445.0,6,1,46
3288,0,C422,,C5721,445.0,6,1,46
3288,0,C454,,C5721,445.0,6,1,46
3288,0,C457,389.0,C4792,,6,7,1733
3288,0,C457,389.0,C4792,,6,8,1779
3288,0,C457,389.0,C4792,,6,9,4129
3288,0,C457,389.0,C5760,,17,1,191
3288,0,C457,389.0,C5760,,17,1,117
3288,0,C467,88.0,C2784,,6,6,2017
3288,0,C47,,C5721,445.0,6,1,46
3288,0,C47,,C5721,445.0,6,1,46
3288,0,C471,,C5721,445.0,6,1,46
3288,0,C4711,,C5721,445.0,6,1,46
3288,0,C4711,,C5721,445.0,6,1,46
3288,0,C473,,C612,389.0,6,12,4223
3288,0,C473,,C612,389.0,6,10,3787
3288,0,C473,,C529,389.0,6,17,4904
3288,0,C4792,,C457,389.0,6,9,2692
3288,0,C4792,,C457,389.0,6,9,2692
3288,0,C4792,,C457,389.0,6,11,3129
3288,0,C49,,C5721,445.0,6,1,46
3288,0,C510,,C5721,445.0,6,1,46
3288,0,C512,,C5721,445.0,6,1,46
3288,0,C5208,,C5721,445.0,6,1,46
3288,0,C529,389.0,C2188,,17,1,191
3288,0,C529,389.0,C2188,,17,1,117
3288,0,C529,389.0,C473,,6,14,8371
3288,0,C5362,,C5721,445.0,6,1,46
3288,0,C542,,C5721,445.0,6,1,46
3288,0,C547,,C5721,445.0,6,1,46
3288,0,C5498,,C5721,445.0,6,1,46
3288,0,C5721,445.0,C100,,6,1,46
3288,0,C5721,445.0,C1001,,6,1,46
3288,0,C5721,445.0,C1001,,6,1,46
3288,0,C5721,445.0,C1019,,6,1,46
3288,0,C5721,445.0,C1020,,6,1,46
3288,0,C5721,445.0,C1027,,6,1,46
3288,0,C5721,445.0,C1037,,6,1,46
3288,0,C5721,445.0,C1040,,6,1,46
3288,0,C5721,445.0,C1082,,6,1,46
3288,0,C5721,445.0,C1110,,6,1,46
3288,0,C5721,445.0,C1136,,6,1,46
3288,0,C5721,445.0,C117,,6,1,46
3288,0,C5721,445.0,C1194,,6,1,46
3288,0,C5721,445.0,C12,,6,1,46
3288,0,C5721,445.0,C1209,,6,1,46
3288,0,C5721,445.0,C1228,,6,1,46
3288,0,C5721,445.0,C1240,,6,1,46
3288,0,C5721,445.0,C126,,6,1,46
3288,0,C5721,445.0,C1304,,6,1,46
3288,0,C5721,445.0,C1304,,6,1,46
3288,0,C5721,445.0,C1310,,6,1,46
3288,0,C5721,445.0,C1366,,6,1,46
3288,0,C5721,445.0,C1368,,6,1,46
3288,0,C5721,445.0,C1403,,6,1,46
3288,0,C5721,445.0,C1411,,6,1,46
3288,0,C5721,445.0,C1411,,6,1,46
3288,0,C5721,445.0,C150,,6,1,46
3288,0,C5721,445.0,C150,,6,1,46
3288,0,C5721,445.0,C150,,6,1,46
3288,0,C5721,445.0,C1553,,6,1,46
3288,0,C5721,445.0,C1568,,6,1,46
3288,0,C5721,445.0,C17418,,6,1,46
3288,0,C5721,445.0,C1991,,6,1,46
3288,0,C5721,445.0,C2161,,6,1,46
3288,0,C5721,445.0,C2209,,6,1,46
3288,0,C5721,445.0,C2209,,6,1,46
3288,0,C5721,445.0,C235,,6,1,46
3288,0,C5721,445.0,C2372,,6,1,46
3288,0,C5721,445.0,C2602,,6,1,46
3288,0,C5721,445.0,C2633,,6,1,46
3288,0,C5721,445.0,C2633,,6,1,46
3288,0,C5721,445.0,C2748,,6,1,46
3288,0,C5721,445.0,C2890,,6,1,46
3288,0,C5721,445.0,C2968,,6,1,46
3288,0,C5721,445.0,C304,,6,1,46
3288,0,C5721,445.0,C3112,,6,1,46
3288,0,C5721,445.0,C3223,,6,1,46
3288,0,C5721,445.0,C3279,,6,1,46
3288,0,C5721,445.0,C3387,,6,1,46
3288,0,C5721,445.0,C3546,,6,1,46
3288,0,C5721,445.0,C3784,,6,1,46
3288,0,C5721,445.0,C3784,,6,1,46
3288,0,C5721,445.0,C412,,6,1,46
3288,0,C5721,445.0,C422,,6,1,46
3288,0,C5721,445.0,C454,,6,1,46
3288,0,C5721,445.0,C471,,6,1,46
3288,0,C5721,445.0,C4711,,6,1,46
3288,0,C5721,445.0,C4711,,6,1,46
3288,0,C5721,445.0,C49,,6,1,46
3288,0,C5721,445.0,C510,,6,1,46
3288,0,C5721,445.0,C5208,,6,1,46
3288,0,C5721,445.0,C5362,,6,1,46
3288,0,C5721,445.0,C542,,6,1,46
3288,0,C5721,445.0,C575,,6,1,46
3288,0,C5721,445.0,C584,,6,1,46
3288,0,C5721,445.0,C617,,6,1,46
3288,0,C5721,445.0,C617,,6,1,46
3288,0,C5721,445.0,C623,,6,1,46
3288,0,C5721,445.0,C650,,6,1,46
3288,0,C5721,445.0,C683,,6,1,46
3288,0,C5721,445.0,C699,,6,1,46
3288,0,C5721,445.0,C699,,6,1,46
3288,0,C5721,445.0,C707,,6,1,46
3288,0,C5721,445.0,C730,,6,1,46
3288,0,C5721,445.0,C730,,6,1,46
3288,0,C5721,445.0,C749,,6,1,46
3288,0,C5721,445.0,C773,,6,1,46
3288,0,C5721,445.0,C780,,6,1,46
3288,0,C5721,445.0,C809,,6,1,46
3288,0,C5721,445.0,C809,,6,1,46
3288,0,C5721,445.0,C816,,6,1,46
3288,0,C5721,445.0,C819,,6,1,46
3288,0,C5721,445.0,C825,,6,1,46
3288,0,C5721,445.0,C829,,6,1,46
3288,0,C5721,445.0,C865,,6,1,46
3288,0,C5721,445.0,C867,,6,1,46
3288,0,C5721,445.0,C867,,6,1,46
3288,0,C5721,445.0,C867,,6,1,46
3288,0,C5721,445.0,C874,,6,1,46
3288,0,C5721,445.0,C896,,6,1,46
3288,0,C5721,445.0,C914,,6,1,46
3288,0,C5721,445.0,C945,,6,1,46
3288,0,C5721,445.0,C945,,6,1,46
3288,0,C5721,445.0,C947,,6,1,46
3288,0,C5721,445.0,C985,,6,1,46
3288,0,C5736,,C11573,111.0,17,1,84
3288,0,C575,,C5721,445.0,6,1,46
3288,0,C5760,,C457,389.0,17,1,108
3288,0,C5760,,C457,389.0,17,1,80
3288,0,C584,,C5721,445.0,6,1,46
3288,0,C586,389.0,C1230,,17,1,193
3288,0,C612,389.0,C473,,6,10,4230
3288,0,C612,389.0,C473,,6,8,1846
3288,0,C617,,C5721,445.0,6,1,46
3288,0,C617,,C5721,445.0,6,1,46
3288,0,C623,,C5721,445.0,6,1,46
3288,0,C650,,C5721,445.0,6,1,46
3288,0,C670,,C5721,445.0,6,1,46
3288,0,C670,,C5721,445.0,6,1,46
3288,0,C683,,C5721,445.0,6,1,46
3288,0,C686,,C5721,445.0,6,1,46
3288,0,C699,,C5721,445.0,6,1,46
3288,0,C699,,C5721,445.0,6,1,46
3288,0,C707,,C5721,445.0,6,1,46
3288,0,C729,,C5721,445.0,6,1,46
3288,0,C730,,C5721,445.0,6,1,46
3288,0,C730,,C5721,445.0,6,1,46
3288,0,C749,,C5721,445.0,6,1,46
3288,0,C751,,C5721,445.0,6,1,46
3288,0,C773,,C5721,445.0,6,1,46
3288,0,C780,,C5721,445.0,6,1,46
3288,0,C800,,C5721,445.0,6,1,46
3288,0,C809,,C5721,445.0,6,1,46
3288,0,C809,,C5721,445.0,6,1,46
3288,0,C816,,C5721,445.0,6,1,46
3288,0,C819,,C5721,445.0,6,1,46
3288,0,C821,,C5721,445.0,6,1,46
3288,0,C825,,C5721,445.0,6,1,46
3288,0,C829,,C5721,445.0,6,1,46
3288,0,C847,,C5721,445.0,6,1,46
3288,0,C847,,C5721,445.0,6,1,46
3288,0,C865,,C5721,445.0,6,1,46
3288,0,C867,,C5721,445.0,6,1,46
3288,0,C867,,C5721,445.0,6,1,46
3288,0,C867,,C5721,445.0,6,1,46
3288,0,C874,,C5721,445.0,6,1,46
3288,0,C895,,C5721,445.0,6,1,46
3288,0,C896,,C5721,445.0,6,1,46
3288,0,C909,,C5721,445.0,6,1,46
3288,0,C914,,C5721,445.0,6,1,46
3288,0,C945,,C5721,445.0,6,1,46
3288,0,C945,,C5721,445.0,6,1,46
3288,0,C947,,C5721,445.0,6,1,46
3288,0,C955,,C5721,445.0,6,1,46
3288,0,C976,,C5721,445.0,6,1,46
3288,0,C985,,C5721,445.0,6,1,46
3288,0,C986,,C5721,445.0,6,1,46
3288,10,C1230,,C586,139.0,6,12,1507
3288,10,C1230,,C586,139.0,6,13,1531
3288,10,C1230,,C586,139.0,6,14,4279
3288,10,C3668,,C1685,,6,6,1223
3288,10,C586,139.0,C1230,,6,10,1562
3288,10,C586,139.0,C1230,,6,11,1667
3288,10,C586,139.0,C1230,,6,12,1411
3288,5,C1685,,C3668,,6,4,2752
3289,0,C1065,389.0,C2827,,17,1,193
3289,0,C1173,445.0,C721,,6,1,46
3289,0,C15101,427.0,C1763,,17,1,361
3289,0,C15408,427.0,C1763,,17,1,362
3289,0,C15650,427.0,C1763,,17,1,358
3289,0,C1685,,C18057,,6,5,2694
3289,0,C1685,,C4233,,6,4,409
3289,0,C1685,,C4233,,6,4,410
3289,0,C17418,,C5721,445.0,6,1,46
3289,0,C18057,,C1685,,6,7,1262
3289,0,C2827,,C467,389.0,17,1,236
3289,0,C2827,,C1065,389.0,17,1,193
3289,0,C4233,,C1685,,6,5,853
3289,0,C4233,,C1685,,6,5,853
3289,0,C457,389.0,C4792,,6,7,1743
3289,0,C467,389.0,C2827,,17,1,193
3289,0,C4792,,C457,389.0,6,9,2692
3289,0,C528,88.0,C2277,,6,5,1717
3289,0,C528,88.0,C2277,,6,4,1556
3289,0,C528,88.0,C2277,,6,6,1752
3289,0,C528,88.0,C2277,,6,4,495
3289,0,C721,,C1173,445.0,6,1,52
3289,10,C443,,C1685,,6,6,1223
3289,38,C1015,,C994,,6,2,92
3289,5,C1685,,C443,,6,4,2752
3289,9,C4481,,C8490,,6,3,144
3290,0,C1065,389.0,C2827,,6,10,5119
3290,0,C1065,389.0,C2827,,6,9,5067
3290,0,C1685,,C18057,,6,4,445
3290,0,C18057,,C1685,,6,6,922
3290,0,C2827,,C1065,389.0,6,10,3235
3290,0,C3451,,C706,80.0,6,1,46
3290,11,C4305,,C1707,,6,11,4039
3290,12,C2005,,C1685,,6,11,4005
3290,35,C24954,,C10022,,6,10,592
3290,35,C24954,,C7632,,6,10,592
3290,61,C2026,2049.0,C26188,,6,56,8276
3290,61,C26188,,C2026,2049.0,6,90,41496
3290,7,C1707,,C4305,,6,8,3199
3290,72,C3173,445.0,C1554,,6,318,33443
3290,8,C1685,,C2005,,6,8,3196
3291,0,C13527,427.0,C1763,,17,1,357
3291,0,C2109,123.0,C50,123.0,17,1,96
3291,0,C4174,137.0,C810,137.0,17,2,180
3291,0,C50,123.0,C2109,123.0,17,1,96
3291,0,C810,137.0,C4174,137.0,17,2,156
3291,0,C810,138.0,C586,138.0,17,1,207
3291,10,C2759,,C1707,,6,6,1223
3291,13,C2300,,C585,445.0,6,20,4597
3291,16,C586,139.0,C810,,6,11,1667
3291,16,C586,139.0,C810,,6,10,1562
3291,16,C810,,C586,139.0,6,13,1531
3291,16,C810,,C586,139.0,6,12,1507
3291,6,C1707,,C2759,,6,4,2755
3291,60,C395,1433.0,C5756,,6,3,138
3291,60,C5756,,C395,1433.0,6,3,192
3291,61,C2300,,C5721,445.0,6,482,170364
3292,0,C1685,,C2454,,6,4,372
3292,0,C1685,,C2454,,6,4,372
3292,0,C1685,,C2454,,6,4,372
3292,0,C1707,,C2454,,6,4,376
3292,0,C1707,,C2454,,6,4,376
3292,0,C1707,,C2454,,6,4,376
3292,0,C2454,,C1685,,6,6,429
3292,0,C2454,,C1707,,6,6,429
3292,0,C2454,,C1685,,6,6,430
3292,0,C2454,,C1707,,6,6,430
3292,0,C2454,,C1685,,6,6,420
3292,0,C2454,,C1707,,6,6,420
3292,0,C5186,,C586,445.0,6,1,46
3292,0,C528,389.0,C5351,,17,1,195
3292,0,C528,,C5351,,6,8,2049
3292,0,C528,,C5351,,6,8,3992
3292,0,C528,,C5351,,6,7,1964
3292,0,C586,389.0,C810,,17,1,193
3292,0,C586,445.0,C5186,,6,1,46
3292,0,C810,,C586,389.0,17,1,193
3292,1,C3173,,C1332,,6,3,138
3292,10,C5678,,C1707,,6,6,1213
3292,10,C714,,C1685,,6,6,1222
3292,15,C3173,135.0,C1332,,6,6,716
3292,15,C586,139.0,C810,,6,12,1411
3292,15,C810,,C586,139.0,6,14,4295
3292,5,C1707,,C5678,,6,4,2760
3292,6,C1685,,C714,,6,4,2752
3292,9,C3871,,C23147,,6,3,144
3293,0,C1142,123.0,C529,123.0,17,1,96
3293,0,C1685,,C2454,,6,5,2694
3293,0,C2454,,C1685,,6,7,1294
3293,0,C25515,,C7632,,6,1,48
3293,0,C529,123.0,C1142,123.0,17,1,96
3293,0,C706,80.0,C2650,,6,7,4115
3293,1,C2189,,C706,80.0,6,7,2938
3293,1,C3173,,C1332,,6,3,138
3293,1,C706,80.0,C2189,,6,4,511
3293,12,C1543,,C586,445.0,6,13,4217
3293,12,C586,445.0,C1543,,6,9,1653
3293,15,C2850,,C467,445.0,6,13,4217
3293,15,C467,445.0,C2850,,6,9,1653
3293,29,C23679,,C13234,,1,30,2520
3293,29,C23679,,C13972,,1,30,2520
3293,29,C23679,,C14323,,1,30,2520
3293,29,C23679,,C17889,,1,30,2520
3293,57,C24449,137.0,C4920,137.0,17,9,702
3293,60,C2650,,C706,80.0,6,9,3705
3294,0,C1685,,C2454,,6,4,445
3294,0,C1823,,C3544,,1,1,60
3294,0,C2454,,C1685,,6,6,922
3294,0,C3320,,C706,80.0,6,7,2962
3294,0,C3544,,C1823,,1,1,60
3294,0,C529,389.0,C64,,17,1,193
3294,0,C586,389.0,C64,,6,10,6463
3294,0,C586,389.0,C64,,6,11,7459
3294,0,C586,389.0,C64,,17,1,193
3294,0,C64,,C586,389.0,6,12,3456
3294,0,C64,,C529,389.0,17,1,236
3294,0,C64,,C586,389.0,17,1,193
3294,0,C706,80.0,C3320,,6,4,511
3294,0,C8177,,C7632,,6,1,48
3294,1,C5474,,C3088,,6,4,654
3294,12,C2784,137.0,C4174,137.0,17,4,312
3294,12,C4174,137.0,C2784,137.0,17,4,354
3294,21,C4911,,C529,135.0,6,7,540
3294,21,C4911,,C529,,6,7,631
3294,21,C529,135.0,C4911,,6,5,432
3294,21,C529,,C4911,,6,5,548
3294,61,C5721,445.0,C5921,,6,12,1728
3294,61,C5921,,C5721,445.0,6,14,3228
3295,0,C14678,123.0,C528,123.0,17,1,96
3295,0,C1685,,C6482,,6,4,372
3295,0,C1707,,C6482,,6,4,376
3295,0,C2885,,C585,139.0,6,1,46
3295,0,C528,123.0,C14678,123.0,17,1,96
3295,0,C585,139.0,C2885,,6,1,46
3295,0,C6482,,C1707,,6,6,430
3295,0,C6482,,C1685,,6,6,430
3295,1,C3173,,C1185,,6,3,138
3295,14,C3173,135.0,C1185,,6,6,716
3295,3,C24448,137.0,C4920,137.0,17,3,234
3295,61,C5478,443.0,C25760,,6,44,16139
3296,0,C1685,,C6482,,6,4,372
3296,0,C1685,,C6482,,6,4,372
3296,0,C1707,,C6482,,6,4,376
3296,0,C1707,,C6482,,6,4,376
3296,0,C25515,,C7632,,6,1,48
3296,0,C528,139.0,C5720,,6,1,46
3296,0,C528,,C5351,,6,8,2049
3296,0,C528,,C5351,,6,6,1602
3296,0,C528,,C5351,,6,7,1964
3296,0,C6482,,C1707,,6,6,420
3296,0,C6482,,C1707,,6,6,429
3296,0,C6482,,C1685,,6,6,420
3296,0,C6482,,C1685,,6,6,429
3296,1,C3173,,C1185,,6,3,138
3296,34,C3558,,C5721,445.0,6,4,278
3296,34,C5721,445.0,C3558,,6,2,186
3296,60,C25536,,C2588,,6,3,138
3296,60,C2588,,C25536,,6,3,138
3297,0,C1082,,C2651,445.0,6,1,52
3297,0,C1685,,C6482,,6,5,2694
3297,0,C247,,C612,88.0,6,6,2502
3297,0,C247,,C612,88.0,6,6,2502
3297,0,C247,,C529,389.0,6,8,3143
3297,0,C247,,C467,389.0,17,1,237
3297,0,C247,,C467,389.0,17,1,237
3297,0,C247,,C467,389.0,17,1,237
3297,0,C2651,445.0,C1082,,6,1,46
3297,0,C4576,,C612,,1,2,120
3297,0,C467,389.0,C247,,17,1,195
3297,0,C467,389.0,C247,,17,1,195
3297,0,C467,389.0,C247,,17,1,195
3297,0,C5030,443.0,C1947,,6,5,1841
3297,0,C529,389.0,C247,,6,7,840
3297,0,C612,88.0,C247,,6,6,2500
3297,0,C612,88.0,C247,,6,6,2500
3297,0,C612,,C4576,,1,2,120
3297,0,C6482,,C1685,,6,7,1294
3297,1,C1947,,C5030,443.0,6,8,1785
3297,1,C247,,C529,389.0,6,8,3103
3297,1,C247,,C467,389.0,6,15,5532
3297,1,C247,,C467,389.0,6,14,5262
3297,1,C247,,C467,389.0,6,15,5140
3297,1,C247,,C467,389.0,6,15,5268
3297,1,C247,,C467,389.0,6,15,5140
3297,1,C467,389.0,C247,,6,15,13564
3297,1,C467,389.0,C247,,6,16,13610
3297,1,C467,389.0,C247,,6,16,13610
3297,1,C467,389.0,C247,,6,16,13610
3297,1,C467,389.0,C247,,6,15,13564
3297,1,C529,389.0,C247,,6,7,840
3297,10,C247,,C467,135.0,6,7,644
3297,10,C319,,C1707,,6,6,1222
3297,10,C467,135.0,C247,,6,5,600
3297,11,C4576,,C612,445.0,6,17,4347
3297,11,C612,445.0,C4576,,6,15,2418
3297,15,C247,,C467,135.0,6,8,646
3297,15,C247,,C467,,6,7,1499
3297,15,C247,,C586,445.0,6,14,5745
3297,15,C247,,C467,445.0,6,14,5729
3297,15,C467,135.0,C247,,6,5,576
3297,15,C467,445.0,C247,,6,10,1952
3297,15,C467,,C247,,6,6,1888
3297,15,C586,445.0,C247,,6,10,2406
3297,20,C5474,,C1841,,6,4,450
3297,27,C247,,C529,445.0,6,31,9808
3297,27,C247,,C529,445.0,6,44,11727
3297,27,C529,445.0,C247,,6,24,4958
3297,27,C529,445.0,C247,,6,39,7869
3297,35,C247,,C467,,6,11,4052
3297,35,C467,,C247,,6,9,1553
3297,39,C247,,C467,135.0,6,8,646
3297,39,C247,,C467,135.0,6,8,646
3297,39,C247,,C467,,6,12,3078
3297,39,C247,,C467,,6,12,3078
3297,39,C247,,C467,,6,11,2898
3297,39,C247,,C467,135.0,6,8,646
3297,39,C247,,C467,,6,15,3822
3297,39,C247,,C467,135.0,6,8,690
3297,39,C247,,C467,135.0,6,8,646
3297,39,C247,,C467,,6,10,2606
3297,39,C467,135.0,C247,,6,6,628
3297,39,C467,135.0,C247,,6,6,628
3297,39,C467,135.0,C247,,6,6,628
3297,39,C467,135.0,C247,,6,6,652
3297,39,C467,135.0,C247,,6,6,628
3297,39,C467,,C247,,6,10,1645
3297,39,C467,,C247,,6,10,1645
3297,39,C467,,C247,,6,9,1465
3297,39,C467,,C247,,6,13,2561
3297,39,C467,,C247,,6,8,933
3297,58,C24449,137.0,C4174,137.0,17,9,702
3297,6,C1707,,C319,,6,4,2755
3297,60,C5900,3306.0,C18057,,6,2,140
3298,0,C2320,,C467,139.0,6,4,216
3298,0,C2320,,C467,445.0,6,17,5317
3298,0,C2320,,C467,88.0,17,1,198
3298,0,C2320,,C467,88.0,17,1,276
3298,0,C2320,,C467,88.0,17,1,1386
3298,0,C2320,,C467,88.0,17,1,1395
3298,0,C247,,C529,389.0,6,8,2975
3298,0,C247,,C529,389.0,6,8,2975
3298,0,C247,,C529,389.0,6,8,3367
3298,0,C247,,C467,389.0,17,1,237
3298,0,C247,,C467,389.0,17,1,237
3298,0,C4180,445.0,C505,,6,1,46
3298,0,C467,139.0,C2320,,6,2,112
3298,0,C467,389.0,C247,,17,1,195
3298,0,C467,389.0,C247,,17,1,195
3298,0,C467,445.0,C2320,,6,13,2418
3298,0,C467,445.0,C2320,,6,15,2561
3298,0,C467,88.0,C2320,,17,1,430
3298,0,C467,88.0,C2320,,17,1,1398
3298,0,C467,88.0,C2320,,17,1,1404
3298,0,C467,88.0,C2320,,17,1,1376
3298,0,C529,389.0,C247,,6,7,840
3298,0,C529,389.0,C247,,6,7,840
3298,0,C529,389.0,C247,,6,7,840
3298,1,C1947,,C5030,443.0,6,6,1590
3298,1,C5030,443.0,C1947,,6,5,1469
3298,10,C5240,,C1685,,6,9,2643
3298,26,C247,,C529,445.0,6,30,9512
3298,26,C247,,C529,445.0,6,31,10336
3298,26,C247,,C529,445.0,6,30,9520
3298,26,C529,445.0,C247,,6,23,4912
3298,26,C529,445.0,C247,,6,24,4958
3298,26,C529,445.0,C247,,6,23,4912
3298,35,C2320,,C467,445.0,6,4,700
3298,35,C467,445.0,C2320,,6,2,1168
3298,38,C1015,,C297,,6,2,92
3298,6,C1685,,C5240,,6,6,2976
3298,60,C2855,,C12484,161.0,17,4,428
3298,60,C314,,C5721,445.0,6,44,5009
3299,0,C1024,,C625,88.0,6,6,2380
3299,0,C1024,,C625,389.0,17,1,193
3299,0,C1024,,C625,389.0,17,1,192
3299,0,C1024,,C1065,389.0,17,1,192
3299,0,C1065,389.0,C1024,,17,1,193
3299,0,C1065,389.0,C735,,17,1,193
3299,0,C1685,,C4854,,6,4,413
3299,0,C1685,,C4854,,6,4,414
3299,0,C1685,,C6482,,6,4,445
3299,0,C1685,,C6482,,6,6,5055
3299,0,C366,445.0,C868,,6,1,46
3299,0,C467,389.0,C735,,17,1,193
3299,0,C467,88.0,C735,,6,6,1764
3299,0,C4854,,C1685,,6,5,847
3299,0,C4854,,C1685,,6,5,847
3299,0,C625,389.0,C1024,,17,1,195
3299,0,C625,389.0,C1024,,17,1,195
3299,0,C625,88.0,C1024,,6,6,2382
3299,0,C6482,,C1685,,6,6,922
3299,0,C6482,,C1685,,6,6,405
3299,0,C735,,C467,88.0,6,6,1811
3299,0,C735,,C1065,389.0,17,1,193
3299,0,C735,,C467,389.0,17,1,192
3299,0,C868,,C366,445.0,6,1,52
3299,1,C1024,,C1065,389.0,6,11,3493
3299,1,C1024,,C467,389.0,6,21,6796
3299,1,C1065,389.0,C1024,,6,8,3174
3299,1,C467,389.0,C1024,,6,28,29145
3299,10,C1024,,C457,135.0,6,8,1300
