time,src_user_domain,dst_user_domain,src_computer,dst_computer,auth_type,logon_type,auth_orientation,success,success_flag
876,C1276$@DOM1,C1276$@DOM1,C1276,C457,Kerberos,Network,LogOn,Success,1
876,C1294$@DOM1,C1294$@DOM1,C586,C586,?,Network,LogOff,Success,1
876,C1369$@DOM1,C1369$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C1464$@DOM1,C1464$@DOM1,C1464,C457,Kerberos,Network,LogOn,Success,1
876,C1503$@DOM1,C1503$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C1537$@DOM1,C1537$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C1558$@DOM1,C1558$@DOM1,C1558,C2106,Kerberos,Network,LogOn,Success,1
876,C168$@DOM1,C168$@DOM1,C168,C586,Kerberos,Network,LogOn,Success,1
876,C1691$@DOM1,C1691$@DOM1,C1691,C457,?,?,TGS,Success,1
876,C1737$@DOM1,C1737$@DOM1,C1737,C2106,Kerberos,Network,LogOn,Success,1
876,C1737$@DOM1,C1737$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C1777$@DOM1,C1777$@DOM1,C1778,C1778,?,?,TGT,Success,1
876,C1777$@DOM1,C1777$@DOM1,C1778,C457,?,?,TGS,Success,1
876,C1777$@DOM1,C1777$@DOM1,C1778,C457,Kerberos,Network,LogOn,Success,1
876,C1777$@DOM1,C1777$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C1808$@DOM1,C1808$@DOM1,C1808,C612,Kerberos,Network,LogOn,Success,1
876,C1923$@DOM1,C1923$@DOM1,C1923,C2106,NTLM,Network,LogOn,Success,1
876,C1982$@DOM1,C1982$@DOM1,C1983,C1983,?,?,TGT,Success,1
876,C1982$@DOM1,C1982$@DOM1,C1983,C457,?,?,TGS,Success,1
876,C1993$@DOM1,C1993$@DOM1,C1993,C529,Kerberos,Network,LogOn,Success,1
876,C2070$@DOM1,C2070$@DOM1,C2071,C2071,?,?,TGT,Success,1
876,C2070$@DOM1,C2070$@DOM1,C2071,C457,?,?,TGS,Success,1
876,C2070$@DOM1,C2070$@DOM1,C2071,C457,Kerberos,Network,LogOn,Success,1
876,C2070$@DOM1,C2070$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C2075$@DOM1,C2075$@DOM1,C3066,C612,Kerberos,Network,LogOn,Success,1
876,C2075$@DOM1,C2075$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C2092$@DOM1,C2092$@DOM1,C2093,C2092,?,?,TGS,Success,1
876,C2092$@DOM1,C2092$@DOM1,C2093,C2093,?,?,TGT,Success,1
876,C2119$@DOM1,C2119$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C2119$@DOM1,C2119$@DOM1,C2120,C1640,?,?,TGS,Success,1
876,C2119$@DOM1,C2119$@DOM1,C2120,C2106,Kerberos,Network,LogOn,Success,1
876,C2119$@DOM1,C2119$@DOM1,C2120,C2120,?,?,TGT,Success,1
876,C2303$@DOM1,C2303$@DOM1,C2303,C2106,Kerberos,Network,LogOn,Success,1
876,C2425$@DOM1,C2425$@DOM1,C2426,C2426,?,?,TGT,Success,1
876,C2425$@DOM1,C2425$@DOM1,C2426,C625,?,?,TGS,Success,1
876,C2425$@DOM1,C2425$@DOM1,C2426,C625,Kerberos,Network,LogOn,Success,1
876,C2425$@DOM1,C2425$@DOM1,C625,C625,?,Network,LogOff,Success,1
876,C2441$@DOM1,C2441$@DOM1,C2442,C2442,?,?,TGT,Success,1
876,C2441$@DOM1,C2441$@DOM1,C2442,C457,?,?,TGS,Success,1
876,C2441$@DOM1,C2441$@DOM1,C2442,C457,Kerberos,Network,LogOn,Success,1
876,C2441$@DOM1,C2441$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C2445$@DOM1,C2445$@DOM1,C2446,C2446,?,?,TGT,Success,1
876,C2445$@DOM1,C2445$@DOM1,C2446,C457,?,?,TGS,Success,1
876,C2445$@DOM1,C2445$@DOM1,C2446,C457,Kerberos,Network,LogOn,Success,1
876,C2445$@DOM1,C2445$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C265$@DOM1,C265$@DOM1,C265,C457,Kerberos,Network,LogOn,Success,1
876,C265$@DOM1,C265$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C2936$@DOM1,C2936$@DOM1,C2936,C2936,?,Network,LogOff,Success,1
876,C3098$@DOM1,C3098$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C311$@DOM1,C311$@DOM1,C311,C1065,Kerberos,Network,LogOn,Success,1
876,C3127$@DOM1,C3127$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C3151$@DOM1,C3151$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C3151$@DOM1,C3151$@DOM1,C3151,C2106,Kerberos,Network,LogOn,Success,1
876,C3263$@DOM1,C3263$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C4245$@DOM1,C4245$@DOM1,C4246,C2106,Kerberos,Network,LogOn,Success,1
876,C442$@DOM1,C442$@DOM1,C442,C2106,Kerberos,Network,LogOn,Success,1
876,C4421$@DOM1,C4421$@DOM1,C4421,C612,Kerberos,Network,LogOn,Success,1
876,C457$@DOM1,C457$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C457$@DOM1,C457$@DOM1,C457,C457,Kerberos,Network,LogOn,Success,1
876,C457$@DOM1,C457$@DOM1,C457,C467,Kerberos,Network,LogOn,Success,1
876,C457$@DOM1,C457$@DOM1,C467,C467,?,Network,LogOff,Success,1
876,C457$@DOM1,C457$@DOM1,C516,C457,Kerberos,Network,LogOn,Success,1
876,C480$@DOM1,C480$@DOM1,C480,C625,Kerberos,Network,LogOn,Success,1
876,C480$@DOM1,C480$@DOM1,C625,C625,?,Network,LogOff,Success,1
876,C4907$@DOM1,C4907$@DOM1,C457,C457,?,Network,LogOff,Success,1
876,C4907$@DOM1,C4907$@DOM1,C4907,C457,Kerberos,Network,LogOn,Success,1
876,C508$@DOM1,C508$@DOM1,C508,C2106,Kerberos,Network,LogOn,Success,1
876,C519$@DOM1,C519$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C528$@DOM1,C528$@DOM1,C1927,C528,Kerberos,Network,LogOn,Success,1
876,C528$@DOM1,C528$@DOM1,C528,C528,?,Network,LogOff,Success,1
876,C5412$@DOM1,C5412$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C5426$@DOM1,C5426$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C5448$@DOM1,C5448$@DOM1,C5449,C612,Kerberos,Network,LogOn,Success,1
876,C5479$@DOM1,C5479$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C5521$@DOM1,C5521$@DOM1,C5521,C2106,Kerberos,Network,LogOn,Success,1
876,C553$@DOM1,C553$@DOM1,C553,C523,Kerberos,Network,LogOn,Success,1
876,C553$@DOM1,C553$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C567$@DOM1,C567$@DOM1,C523,C523,?,Network,LogOff,Success,1
876,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
876,C625$@DOM1,C625$@DOM1,C2052,C625,Kerberos,Network,LogOn,Success,1
876,C625$@DOM1,C625$@DOM1,C529,C529,?,Network,LogOff,Success,1
876,C625$@DOM1,C625$@DOM1,C625,C529,Kerberos,Network,LogOn,Success,1
876,C625$@DOM1,C625$@DOM1,C625,C625,?,Network,LogOff,Success,1
876,C625$@DOM1,C625$@DOM1,C625,C625,Kerberos,Network,LogOn,Success,1
876,C630$@DOM1,C630$@DOM1,C630,C457,Kerberos,Network,LogOn,Success,1
876,C630$@DOM1,C630$@DOM1,C630,C630,?,?,TGS,Success,1
876,C743$@DOM1,C743$@DOM1,C586,C586,?,Network,LogOff,Success,1
876,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success,1
876,C791$@DOM1,C791$@DOM1,C791,C2106,NTLM,Network,LogOn,Success,1
876,C929$@DOM1,C929$@DOM1,C612,C612,?,Network,LogOff,Success,1
876,C958$@DOM1,C958$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
876,C969$@DOM1,C969$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
876,C969$@DOM1,C969$@DOM1,C529,C529,?,Network,LogOff,Success,1
876,C969$@DOM1,C969$@DOM1,C969,C1065,Kerberos,Network,LogOn,Success,1
876,U1043@DOM1,U1043@DOM1,C467,C467,?,Network,LogOff,Success,1
876,U109@DOM1,U109@DOM1,C1929,C1929,?,?,TGS,Success,1
876,U109@DOM1,U109@DOM1,C1929,C1929,?,?,TGT,Success,1
876,U1728@DOM1,U1728@DOM1,C5845,C1065,?,?,TGS,Success,1
876,U1728@DOM1,U1728@DOM1,C5845,C586,?,?,TGS,Success,1
876,U1728@DOM1,U1728@DOM1,C5845,C586,Kerberos,Network,LogOn,Success,1
876,U1728@DOM1,U1728@DOM1,C5845,C612,?,?,TGS,Success,1
876,U1728@DOM1,U1728@DOM1,C5845,TGT,?,?,TGS,Success,1
876,U1728@DOM1,U1728@DOM1,C586,C586,?,Network,LogOff,Success,1
876,U174@DOM1,U174@DOM1,C612,C612,?,Network,LogOff,Success,1
876,U199@DOM1,U1825@DOM1,C1929,C1929,Negotiate,Batch,LogOn,Fail,0
876,U201@DOM1,U201@DOM1,C1443,C586,Kerberos,Network,LogOn,Success,1
876,U24@DOM1,U24@DOM1,C612,C612,?,Network,LogOff,Success,1
876,U525@DOM1,U525@DOM1,C3427,C586,Kerberos,Network,LogOn,Success,1
876,U53@DOM1,U53@DOM1,C612,C612,?,Network,LogOff,Success,1
876,U634@DOM1,U634@DOM1,C529,C529,?,Network,LogOff,Success,1
877,ANONYMOUS LOGON@C457,ANONYMOUS LOGON@C457,C457,C457,?,Network,LogOff,Success,1
877,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1413,C586,NTLM,Network,LogOn,Success,1
877,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C3108,C586,NTLM,Network,LogOn,Success,1
877,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C424,C586,NTLM,Network,LogOn,Success,1
877,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
877,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C810,C586,NTLM,Network,LogOn,Success,1
877,C104$@DOM1,C104$@DOM1,C105,C528,Kerberos,Network,LogOn,Success,1
877,C104$@DOM1,C104$@DOM1,C528,C528,?,Network,LogOff,Success,1
877,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
877,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,1
877,C1114$@DOM1,C1114$@DOM1,C1115,C1085,Kerberos,Network,LogOn,Success,1
877,C1118$@DOM1,C1118$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C1220$@DOM1,C1220$@DOM1,C1220,C2106,Kerberos,Network,LogOn,Success,1
877,C123$@DOM1,C123$@DOM1,C527,C528,Kerberos,Network,LogOn,Success,1
877,C123$@DOM1,C123$@DOM1,C527,C586,Kerberos,Network,LogOn,Success,1
877,C123$@DOM1,C123$@DOM1,C528,C528,?,Network,LogOff,Success,1
877,C123$@DOM1,C123$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C1245$@DOM1,C1245$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C1284$@DOM1,C1284$@DOM1,C1284,C467,Kerberos,Network,LogOn,Success,1
877,C129$@DOM1,C129$@DOM1,C457,C457,?,Network,LogOff,Success,1
877,C1413$@DOM1,C1413$@DOM1,C1413,C586,Kerberos,Network,LogOn,Success,1
877,C1423$@DOM1,C1423$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
877,C1457$@DOM1,C1457$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C1503$@DOM1,C1503$@DOM1,C1503,C2106,Kerberos,Network,LogOn,Success,1
877,C1503$@DOM1,C1503$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C1513$@DOM1,C1513$@DOM1,C1513,C2106,Kerberos,Network,LogOn,Success,1
877,C1513$@DOM1,C1513$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C1617$@DOM1,C1617$@DOM1,C1618,C988,NTLM,Network,LogOn,Success,1
877,C1617$@DOM1,C1617$@DOM1,C553,C553,?,Network,LogOff,Success,1
877,C1635$@DOM1,C1635$@DOM1,C1636,C1636,?,?,TGT,Success,1
877,C1635$@DOM1,C1635$@DOM1,C1636,C457,?,?,TGS,Success,1
877,C1635$@DOM1,C1635$@DOM1,C1636,C457,Kerberos,Network,LogOn,Success,1
877,C1635$@DOM1,C1635$@DOM1,C457,C457,?,Network,LogOff,Success,1
877,C1688$@DOM1,C1688$@DOM1,C1689,C1689,?,?,TGT,Success,1
877,C1688$@DOM1,C1688$@DOM1,C1689,C612,?,?,TGS,Success,1
877,C1688$@DOM1,C1688$@DOM1,C1689,C612,Kerberos,Network,LogOn,Success,1
877,C1688$@DOM1,C1688$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C1737$@DOM1,C1737$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C1923$@DOM1,C1923$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C1936$@DOM1,C1936$@DOM1,C1944,C1944,Kerberos,Network,LogOn,Success,1
877,C1982$@DOM1,C1982$@DOM1,C1983,C457,?,?,TGS,Success,1
877,C1982$@DOM1,C1982$@DOM1,C1983,C457,Kerberos,Network,LogOn,Success,1
877,C1982$@DOM1,C1982$@DOM1,C457,C457,?,Network,LogOff,Success,1
877,C1993$@DOM1,C1993$@DOM1,C1993,C1993,?,?,TGS,Success,1
877,C1993$@DOM1,C1993$@DOM1,C1993,C528,Kerberos,Network,LogOn,Success,1
877,C2057$@DOM1,C2057$@DOM1,C2057,C2057,?,?,TGS,Success,1
877,C2057$@DOM1,C2057$@DOM1,C2057,C2057,?,Network,LogOff,Success,1
877,C2057$@DOM1,C2057$@DOM1,C2057,C2057,Kerberos,Network,LogOn,Success,1
877,C2057$@DOM1,C2057$@DOM1,C2057,C467,Kerberos,Network,LogOn,Success,1
877,C2057$@DOM1,C2057$@DOM1,C2057,C586,Kerberos,Network,LogOn,Success,1
877,C2092$@DOM1,C2092$@DOM1,C2093,C457,Kerberos,Network,LogOn,Success,1
877,C2092$@DOM1,C2092$@DOM1,C457,C457,?,Network,LogOff,Success,1
877,C2175$@DOM1,C2175$@DOM1,C2176,C2176,?,?,TGT,Success,1
877,C2175$@DOM1,C2175$@DOM1,C2176,C457,?,?,TGS,Success,1
877,C2175$@DOM1,C2175$@DOM1,C2176,C457,Kerberos,Network,LogOn,Success,1
877,C2175$@DOM1,C2175$@DOM1,C457,C457,?,Network,LogOff,Success,1
877,C2195$@DOM1,C2195$@DOM1,C17640,C457,Kerberos,Network,LogOn,Success,1
877,C2303$@DOM1,C2303$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C24$@DOM1,C24$@DOM1,C24,C2106,Kerberos,Network,LogOn,Success,1
877,C2453$@DOM1,C2453$@DOM1,C2454,C586,Kerberos,Network,LogOn,Success,1
877,C247$@DOM1,C247$@DOM1,C467,C467,?,Network,LogOff,Success,1
877,C265$@DOM1,C265$@DOM1,C265,C457,NTLM,Network,LogOn,Success,1
877,C265$@DOM1,C265$@DOM1,C528,C528,?,Network,LogOff,Success,1
877,C2655$@DOM1,C2655$@DOM1,C2655,C457,Kerberos,Network,LogOn,Success,1
877,C2837$@DOM1,C2837$@DOM1,C2837,C467,Kerberos,Network,LogOn,Success,1
877,C2927$@DOM1,C2927$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C3007$@DOM1,C3007$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C3108$@DOM1,C3108$@DOM1,C3108,C586,Kerberos,Network,LogOn,Success,1
877,C3384$@DOM1,C3384$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C3468$@DOM1,C3468$@DOM1,C3468,C2106,Kerberos,Network,LogOn,Success,1
877,C3484$@DOM1,C3484$@DOM1,C467,C467,?,Network,LogOff,Success,1
877,C3570$@DOM1,C3570$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C391$@DOM1,C391$@DOM1,C391,C2106,Kerberos,Network,LogOn,Success,1
877,C424$@DOM1,C424$@DOM1,C424,C586,Kerberos,Network,LogOn,Success,1
877,C4245$@DOM1,C4245$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C4370$@DOM1,C4370$@DOM1,C4370,C2106,Kerberos,Network,LogOn,Success,1
877,C442$@DOM1,C442$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C4605$@DOM1,C4605$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
877,C4808$@DOM1,C4808$@DOM1,C528,C528,?,Network,LogOff,Success,1
877,C490$@DOM1,C490$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C508$@DOM1,C508$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C5439$@DOM1,C5439$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C5439$@DOM1,C5439$@DOM1,C5439,C2106,Kerberos,Network,LogOn,Success,1
877,C5469$@DOM1,C5469$@DOM1,C467,C467,?,Network,LogOff,Success,1
877,C5521$@DOM1,C5521$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C5538$@DOM1,C5538$@DOM1,C5538,C2106,Kerberos,Network,LogOn,Success,1
877,C5542$@DOM1,C5542$@DOM1,C529,C529,?,Network,LogOff,Success,1
877,C5554$@DOM1,C5554$@DOM1,C467,C467,?,Network,LogOff,Success,1
877,C5554$@DOM1,C5554$@DOM1,C5554,C467,Kerberos,Network,LogOn,Success,1
877,C5561$@DOM1,C5561$@DOM1,C5561,C1065,Kerberos,Network,LogOn,Success,1
877,C5660$@DOM1,C5660$@DOM1,C5661,C2106,Kerberos,Network,LogOn,Success,1
877,C567$@DOM1,C567$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C567$@DOM1,C567$@DOM1,C574,C2106,Kerberos,Network,LogOn,Success,1
877,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success,1
877,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C586$@DOM1,C586$@DOM1,C586,C586,Kerberos,Network,LogOn,Success,1
877,C599$@DOM1,C599$@DOM1,C553,C553,?,Network,LogOff,Success,1
877,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C630$@DOM1,C630$@DOM1,C467,C467,?,Network,LogOff,Success,1
877,C630$@DOM1,C630$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C630$@DOM1,C630$@DOM1,C630,C467,Kerberos,Network,LogOn,Success,1
877,C630$@DOM1,C630$@DOM1,C630,C612,Kerberos,Network,LogOn,Success,1
877,C743$@DOM1,C743$@DOM1,C586,C586,?,Network,LogOff,Success,1
877,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success,1
877,C791$@DOM1,C791$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
877,C810$@DOM1,C810$@DOM1,C810,C586,Kerberos,Network,LogOn,Success,1
877,C829$@DOM1,C829$@DOM1,C612,C612,?,Network,LogOff,Success,1
877,C945$@DOM1,C945$@DOM1,C945,C467,Kerberos,Network,LogOn,Success,1
877,U107@DOM1,U107@DOM1,C1802,C1691,Kerberos,Network,LogOn,Success,1
877,U1728@DOM1,U1728@DOM1,C586,C586,?,Network,LogOff,Success,1
877,U19@DOM1,U19@DOM1,C229,C229,?,Network,LogOff,Success,1
877,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success,1
877,U283@DOM1,U283@DOM1,C528,C528,?,Network,LogOff,Success,1
877,U416@DOM1,U416@DOM1,C586,C586,?,Network,LogOff,Success,1
877,U48@DOM1,U48@DOM1,C419,C419,?,Network,LogOff,Success,1
877,U48@DOM1,U48@DOM1,C419,C419,Kerberos,Network,LogOn,Success,1
877,U525@DOM1,U525@DOM1,C3427,C586,Kerberos,Network,LogOn,Success,1
877,U525@DOM1,U525@DOM1,C586,C586,?,Network,LogOff,Success,1
877,U63@DOM1,U63@DOM1,C1666,C1666,?,Batch,LogOff,Success,1
877,U66@DOM1,U66@DOM1,C1673,C1673,?,Network,LogOff,Success,1
877,U66@DOM1,U66@DOM1,C1673,C1673,Kerberos,Network,LogOn,Success,1
877,U66@DOM1,U66@DOM1,C2221,C2221,?,Network,LogOff,Success,1
877,U66@DOM1,U66@DOM1,C2221,C2221,Kerberos,Network,LogOn,Success,1
877,U66@DOM1,U66@DOM1,C3752,C3752,?,Network,LogOff,Success,1
877,U66@DOM1,U66@DOM1,C3752,C3752,Kerberos,Network,LogOn,Success,1
877,U72@DOM1,U72@DOM1,C1691,C1691,?,Network,LogOff,Success,1
877,U74@DOM1,U74@DOM1,C1290,C1691,Kerberos,Network,LogOn,Success,1
877,U75@DOM1,U75@DOM1,C1710,C1710,?,?,TGS,Success,1
877,U75@DOM1,U75@DOM1,C1710,C1710,?,?,TGT,Success,1
877,U87@DOM1,U87@DOM1,C1772,C1772,?,Network,LogOff,Success,1
877,U87@DOM1,U87@DOM1,C1772,C1772,Kerberos,Network,LogOn,Success,1
878,ANONYMOUS LOGON@C1065,ANONYMOUS LOGON@C1065,C1065,C1065,?,Network,LogOff,Success,1
878,ANONYMOUS LOGON@C457,ANONYMOUS LOGON@C457,C2314,C457,NTLM,Network,LogOn,Success,1
878,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
878,C101$@DOM1,C101$@DOM1,C612,C612,?,Network,LogOff,Success,1
878,C1013$@DOM1,C1013$@DOM1,C1013,C529,Kerberos,Network,LogOn,Success,1
878,C104$@DOM1,C104$@DOM1,C612,C612,?,Network,LogOff,Success,1
878,C1044$@DOM1,C1044$@DOM1,C1044,C1044,?,?,TGS,Success,1
878,C1044$@DOM1,C1044$@DOM1,C1044,C2106,Kerberos,Network,LogOn,Success,1
878,C1044$@DOM1,C1044$@DOM1,C1044,C2106,NTLM,Network,LogOn,Success,1
878,C1044$@DOM1,C1044$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C1050$@DOM1,C1050$@DOM1,C1050,C625,Kerberos,Network,LogOn,Success,1
878,C1050$@DOM1,C1050$@DOM1,C625,C625,?,Network,LogOff,Success,1
878,C1157$@DOM1,C1157$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C1188$@DOM1,C1188$@DOM1,C625,C625,?,Network,LogOff,Success,1
878,C1338$@DOM1,C1338$@DOM1,C1338,C1338,?,?,TGS,Success,1
878,C1338$@DOM1,C1338$@DOM1,C1338,C457,Kerberos,Network,LogOn,Success,1
878,C1338$@DOM1,C1338$@DOM1,C1338,C529,?,?,TGS,Success,1
878,C1338$@DOM1,C1338$@DOM1,C1338,C529,Kerberos,Network,LogOn,Success,1
878,C1338$@DOM1,C1338$@DOM1,C1798,C1338,Kerberos,Network,LogOn,Success,1
878,C1542$@DOM1,C1542$@DOM1,C1542,C2106,Kerberos,Network,LogOn,Success,1
878,C1548$@DOM1,C1548$@DOM1,C1548,C1065,Kerberos,Network,LogOn,Success,1
878,C1558$@DOM1,C1558$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C1615$@DOM1,C1615$@DOM1,C1615,C457,Kerberos,Network,LogOn,Success,1
878,C1640$@DOM1,C1640$@DOM1,C1798,C2106,Kerberos,Network,LogOn,Success,1
878,C169$@DOM1,C169$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C1766$@DOM1,C1766$@DOM1,C101,C101,?,Network,LogOff,Success,1
878,C1766$@DOM1,C1766$@DOM1,C1968,C101,Kerberos,Network,LogOn,Success,1
878,C1794$@DOM1,C1794$@DOM1,C523,C523,?,Network,LogOff,Success,1
878,C1884$@DOM1,C1884$@DOM1,C1884,C586,Kerberos,Network,LogOn,Success,1
878,C1884$@DOM1,C1884$@DOM1,C586,C586,?,Network,LogOff,Success,1
878,C1993$@DOM1,C1993$@DOM1,C1993,C1993,?,Network,LogOff,Success,1
878,C1993$@DOM1,C1993$@DOM1,C1993,C1993,Kerberos,Network,LogOn,Success,1
878,C2014$@DOM1,C2014$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C2032$@DOM1,C2032$@DOM1,C2032,C625,Kerberos,Network,LogOn,Success,1
878,C2039$@DOM1,C2039$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C2081$@DOM1,C2081$@DOM1,C2081,C586,Kerberos,Network,LogOn,Success,1
878,C2092$@DOM1,C2092$@DOM1,C2093,C2106,Kerberos,Network,LogOn,Success,1
878,C2092$@DOM1,C2092$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C2129$@DOM1,C2129$@DOM1,C2130,C2130,?,?,TGT,Success,1
878,C2129$@DOM1,C2129$@DOM1,C2130,C457,?,?,TGS,Success,1
878,C2129$@DOM1,C2129$@DOM1,C2130,C457,Kerberos,Network,LogOn,Success,1
878,C2129$@DOM1,C2129$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C2133$@DOM1,C2133$@DOM1,C2134,C2134,?,?,TGT,Success,1
878,C2133$@DOM1,C2133$@DOM1,C2134,C457,?,?,TGS,Success,1
878,C2133$@DOM1,C2133$@DOM1,C2134,C457,Kerberos,Network,LogOn,Success,1
878,C2133$@DOM1,C2133$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C2157$@DOM1,C2157$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C2157$@DOM1,C2157$@DOM1,C2158,C1640,?,?,TGS,Success,1
878,C2157$@DOM1,C2157$@DOM1,C2158,C2106,Kerberos,Network,LogOn,Success,1
878,C2157$@DOM1,C2157$@DOM1,C2158,C2158,?,?,TGT,Success,1
878,C2345$@DOM1,C2345$@DOM1,C2346,C2346,?,?,TGT,Success,1
878,C2345$@DOM1,C2345$@DOM1,C2346,C457,?,?,TGS,Success,1
878,C2345$@DOM1,C2345$@DOM1,C2346,C457,Kerberos,Network,LogOn,Success,1
878,C2345$@DOM1,C2345$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C24$@DOM1,C24$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C2410$@DOM1,C2410$@DOM1,C2410,C2410,?,?,TGS,Success,1
878,C2413$@DOM1,C2413$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C2427$@DOM1,C2427$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
878,C2449$@DOM1,C2449$@DOM1,C2450,C2450,?,?,TGT,Success,1
878,C2449$@DOM1,C2449$@DOM1,C2450,C457,?,?,TGS,Success,1
878,C2449$@DOM1,C2449$@DOM1,C2450,C457,Kerberos,Network,LogOn,Success,1
878,C2449$@DOM1,C2449$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C262$@DOM1,C262$@DOM1,C529,C529,?,Network,LogOff,Success,1
878,C265$@DOM1,C265$@DOM1,C265,C457,Kerberos,Network,LogOn,Success,1
878,C265$@DOM1,C265$@DOM1,C457,C457,?,Network,LogOff,Success,1
878,C3198$@DOM1,C3198$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
878,C3468$@DOM1,C3468$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C3841$@DOM1,C3841$@DOM1,C3841,C457,Kerberos,Network,LogOn,Success,1
878,C391$@DOM1,C391$@DOM1,C2106,C2106,?,Network,LogOff,Success,1
878,C4265$@DOM1,C4265$@DOM1,C4265,C612,Kerberos,Network,LogOn,Success,1
